Index,MC,TYPE,SubChannel,Partition,Nibble,FieldName,Register,Field,Name,Name_Index,combined_string
8,M0,DATA,A,1,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_A_1_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_8,&---M0---DATA---A---1---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_A_1_0_LdoMdllEnCalIdleLeg
9,M0,DATA,A,1,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_A_1_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_9,&---M0---DATA---A---1---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_A_1_1_LdoVrefctrl
10,M0,DATA,A,1,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_A_1_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_10,&---M0---DATA---A---1---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_A_1_1_LdoMdllWkLockOffset
11,M0,DATA,A,1,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_A_1_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_11,&---M0---DATA---A---1---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_A_1_1_LdoMdllEnCalIdleLeg
12,M0,DATA,A,2,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_A_2_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_12,&---M0---DATA---A---2---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_A_2_0_LdoVrefctrl
13,M0,DATA,A,2,0,LdoMdllWkLockOffset,ddrd_n0_ldo_mdll_ctl3,M0_A_2_0_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_13,&---M0---DATA---A---2---0---LdoMdllWkLockOffset---ddrd_n0_ldo_mdll_ctl3---M0_A_2_0_LdoMdllWkLockOffset
14,M0,DATA,A,2,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_A_2_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_14,&---M0---DATA---A---2---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_A_2_0_LdoMdllEnCalIdleLeg
15,M0,DATA,A,2,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_A_2_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_15,&---M0---DATA---A---2---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_A_2_1_LdoVrefctrl
16,M0,DATA,A,2,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_A_2_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_16,&---M0---DATA---A---2---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_A_2_1_LdoMdllWkLockOffset
17,M0,DATA,A,2,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_A_2_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_17,&---M0---DATA---A---2---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_A_2_1_LdoMdllEnCalIdleLeg
18,M0,DATA,A,3,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_A_3_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_18,&---M0---DATA---A---3---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_A_3_0_LdoVrefctrl
19,M0,DATA,A,3,0,LdoMdllWkLockOffset,ddrd_n0_ldo_mdll_ctl3,M0_A_3_0_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_19,&---M0---DATA---A---3---0---LdoMdllWkLockOffset---ddrd_n0_ldo_mdll_ctl3---M0_A_3_0_LdoMdllWkLockOffset
20,M0,DATA,A,3,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_A_3_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_20,&---M0---DATA---A---3---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_A_3_0_LdoMdllEnCalIdleLeg
21,M0,DATA,A,3,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_A_3_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_21,&---M0---DATA---A---3---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_A_3_1_LdoVrefctrl
22,M0,DATA,A,3,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_A_3_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_22,&---M0---DATA---A---3---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_A_3_1_LdoMdllWkLockOffset
23,M0,DATA,A,3,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_A_3_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_23,&---M0---DATA---A---3---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_A_3_1_LdoMdllEnCalIdleLeg
24,M0,DATA,A,4,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_A_4_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_24,&---M0---DATA---A---4---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_A_4_0_LdoVrefctrl
25,M0,DATA,A,4,0,LdoMdllWkLockOffset,ddrd_n0_ldo_mdll_ctl3,M0_A_4_0_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_25,&---M0---DATA---A---4---0---LdoMdllWkLockOffset---ddrd_n0_ldo_mdll_ctl3---M0_A_4_0_LdoMdllWkLockOffset
26,M0,DATA,A,4,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_A_4_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_26,&---M0---DATA---A---4---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_A_4_0_LdoMdllEnCalIdleLeg
27,M0,DATA,A,4,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_A_4_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_27,&---M0---DATA---A---4---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_A_4_1_LdoVrefctrl
28,M0,DATA,A,4,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_A_4_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_28,&---M0---DATA---A---4---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_A_4_1_LdoMdllWkLockOffset
29,M0,DATA,A,4,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_A_4_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_29,&---M0---DATA---A---4---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_A_4_1_LdoMdllEnCalIdleLeg
30,M0,DATA,B,0,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_B_0_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_30,&---M0---DATA---B---0---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_B_0_0_LdoVrefctrl
31,M0,DATA,B,0,0,LdoMdllWkLockOffset,ddrd_n0_ldo_mdll_ctl3,M0_B_0_0_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_31,&---M0---DATA---B---0---0---LdoMdllWkLockOffset---ddrd_n0_ldo_mdll_ctl3---M0_B_0_0_LdoMdllWkLockOffset
32,M0,DATA,B,0,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_B_0_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_32,&---M0---DATA---B---0---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_B_0_0_LdoMdllEnCalIdleLeg
33,M0,DATA,B,0,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_B_0_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_33,&---M0---DATA---B---0---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_B_0_1_LdoVrefctrl
34,M0,DATA,B,0,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_B_0_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_34,&---M0---DATA---B---0---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_B_0_1_LdoMdllWkLockOffset
35,M0,DATA,B,0,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_B_0_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_35,&---M0---DATA---B---0---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_B_0_1_LdoMdllEnCalIdleLeg
36,M0,DATA,B,1,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_B_1_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_36,&---M0---DATA---B---1---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_B_1_0_LdoVrefctrl
37,M0,DATA,B,1,0,LdoMdllWkLockOffset,ddrd_n0_ldo_mdll_ctl3,M0_B_1_0_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_37,&---M0---DATA---B---1---0---LdoMdllWkLockOffset---ddrd_n0_ldo_mdll_ctl3---M0_B_1_0_LdoMdllWkLockOffset
38,M0,DATA,B,1,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_B_1_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_38,&---M0---DATA---B---1---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_B_1_0_LdoMdllEnCalIdleLeg
39,M0,DATA,B,1,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_B_1_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_39,&---M0---DATA---B---1---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_B_1_1_LdoVrefctrl
40,M0,DATA,B,1,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_B_1_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_40,&---M0---DATA---B---1---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_B_1_1_LdoMdllWkLockOffset
41,M0,DATA,B,1,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_B_1_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_41,&---M0---DATA---B---1---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_B_1_1_LdoMdllEnCalIdleLeg
42,M0,DATA,B,2,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_B_2_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_42,&---M0---DATA---B---2---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_B_2_0_LdoVrefctrl
43,M0,DATA,B,2,0,LdoMdllWkLockOffset,ddrd_n0_ldo_mdll_ctl3,M0_B_2_0_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_43,&---M0---DATA---B---2---0---LdoMdllWkLockOffset---ddrd_n0_ldo_mdll_ctl3---M0_B_2_0_LdoMdllWkLockOffset
44,M0,DATA,B,2,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_B_2_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_44,&---M0---DATA---B---2---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_B_2_0_LdoMdllEnCalIdleLeg
45,M0,DATA,B,2,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_B_2_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_45,&---M0---DATA---B---2---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_B_2_1_LdoVrefctrl
46,M0,DATA,B,2,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_B_2_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_46,&---M0---DATA---B---2---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_B_2_1_LdoMdllWkLockOffset
47,M0,DATA,B,2,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_B_2_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_47,&---M0---DATA---B---2---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_B_2_1_LdoMdllEnCalIdleLeg
48,M0,DATA,B,3,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_B_3_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_48,&---M0---DATA---B---3---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_B_3_0_LdoVrefctrl
49,M0,DATA,B,3,0,LdoMdllWkLockOffset,ddrd_n0_ldo_mdll_ctl3,M0_B_3_0_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_49,&---M0---DATA---B---3---0---LdoMdllWkLockOffset---ddrd_n0_ldo_mdll_ctl3---M0_B_3_0_LdoMdllWkLockOffset
50,M0,DATA,B,3,0,LdoMdllEnCalIdleLeg,ddrd_n0_ldo_mdll_ctl2,M0_B_3_0_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_50,&---M0---DATA---B---3---0---LdoMdllEnCalIdleLeg---ddrd_n0_ldo_mdll_ctl2---M0_B_3_0_LdoMdllEnCalIdleLeg
51,M0,DATA,B,3,1,LdoVrefctrl,ddrd_n1_ldo_mdll_ctl0,M0_B_3_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_51,&---M0---DATA---B---3---1---LdoVrefctrl---ddrd_n1_ldo_mdll_ctl0---M0_B_3_1_LdoVrefctrl
52,M0,DATA,B,3,1,LdoMdllWkLockOffset,ddrd_n1_ldo_mdll_ctl3,M0_B_3_1_LdoMdllWkLockOffset,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_52,&---M0---DATA---B---3---1---LdoMdllWkLockOffset---ddrd_n1_ldo_mdll_ctl3---M0_B_3_1_LdoMdllWkLockOffset
53,M0,DATA,B,3,1,LdoMdllEnCalIdleLeg,ddrd_n1_ldo_mdll_ctl2,M0_B_3_1_LdoMdllEnCalIdleLeg,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_53,&---M0---DATA---B---3---1---LdoMdllEnCalIdleLeg---ddrd_n1_ldo_mdll_ctl2---M0_B_3_1_LdoMdllEnCalIdleLeg
54,M0,DATA,B,4,0,LdoVrefctrl,ddrd_n0_ldo_mdll_ctl0,M0_B_4_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDOMDLL_CAL_DATA_54,&---M0---DATA---B---4---0---LdoVrefctrl---ddrd_n0_ldo_mdll_ctl0---M0_B_4_0_LdoVrefctrl
