Index,MC,TYPE,SubChannel,Partition,Nibble,FieldName,Register,Field,Name,Name_Index,combined_string
41,M1,DATA,A,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_A_0_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_41,&---M1---DATA---A---0---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_A_0_0_LdoDriverStaticLegOfs
42,M1,DATA,A,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_A_0_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_42,&---M1---DATA---A---0---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_A_0_1_LdoVrefctrl
43,M1,DATA,A,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_A_0_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_43,&---M1---DATA---A---0---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_A_0_1_LdoDriverStaticLegOfs
44,M1,DATA,A,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_A_1_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_44,&---M1---DATA---A---1---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_A_1_0_LdoVrefctrl
45,M1,DATA,A,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_A_1_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_45,&---M1---DATA---A---1---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_A_1_0_LdoDriverStaticLegOfs
46,M1,DATA,A,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_A_1_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_46,&---M1---DATA---A---1---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_A_1_1_LdoVrefctrl
47,M1,DATA,A,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_A_1_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_47,&---M1---DATA---A---1---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_A_1_1_LdoDriverStaticLegOfs
48,M1,DATA,A,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_A_2_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_48,&---M1---DATA---A---2---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_A_2_0_LdoVrefctrl
49,M1,DATA,A,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_A_2_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_49,&---M1---DATA---A---2---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_A_2_0_LdoDriverStaticLegOfs
50,M1,DATA,A,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_A_2_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_50,&---M1---DATA---A---2---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_A_2_1_LdoVrefctrl
51,M1,DATA,A,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_A_2_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_51,&---M1---DATA---A---2---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_A_2_1_LdoDriverStaticLegOfs
52,M1,DATA,A,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_A_3_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_52,&---M1---DATA---A---3---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_A_3_0_LdoVrefctrl
53,M1,DATA,A,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_A_3_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_53,&---M1---DATA---A---3---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_A_3_0_LdoDriverStaticLegOfs
54,M1,DATA,A,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_A_3_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_54,&---M1---DATA---A---3---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_A_3_1_LdoVrefctrl
55,M1,DATA,A,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_A_3_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_55,&---M1---DATA---A---3---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_A_3_1_LdoDriverStaticLegOfs
56,M1,DATA,A,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_A_4_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_56,&---M1---DATA---A---4---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_A_4_0_LdoVrefctrl
57,M1,DATA,A,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_A_4_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_57,&---M1---DATA---A---4---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_A_4_0_LdoDriverStaticLegOfs
58,M1,DATA,A,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_A_4_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_58,&---M1---DATA---A---4---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_A_4_1_LdoVrefctrl
59,M1,DATA,A,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_A_4_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_59,&---M1---DATA---A---4---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_A_4_1_LdoDriverStaticLegOfs
60,M1,DATA,B,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_B_0_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_60,&---M1---DATA---B---0---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_B_0_0_LdoVrefctrl
61,M1,DATA,B,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_B_0_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_61,&---M1---DATA---B---0---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_B_0_0_LdoDriverStaticLegOfs
62,M1,DATA,B,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_B_0_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_62,&---M1---DATA---B---0---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_B_0_1_LdoVrefctrl
63,M1,DATA,B,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_B_0_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_63,&---M1---DATA---B---0---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_B_0_1_LdoDriverStaticLegOfs
64,M1,DATA,B,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_B_1_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_64,&---M1---DATA---B---1---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_B_1_0_LdoVrefctrl
65,M1,DATA,B,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_B_1_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_65,&---M1---DATA---B---1---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_B_1_0_LdoDriverStaticLegOfs
66,M1,DATA,B,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_B_1_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_66,&---M1---DATA---B---1---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_B_1_1_LdoVrefctrl
67,M1,DATA,B,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_B_1_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_67,&---M1---DATA---B---1---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_B_1_1_LdoDriverStaticLegOfs
68,M1,DATA,B,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_B_2_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_68,&---M1---DATA---B---2---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_B_2_0_LdoVrefctrl
69,M1,DATA,B,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_B_2_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_69,&---M1---DATA---B---2---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_B_2_0_LdoDriverStaticLegOfs
70,M1,DATA,B,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_B_2_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_70,&---M1---DATA---B---2---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_B_2_1_LdoVrefctrl
71,M1,DATA,B,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_B_2_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_71,&---M1---DATA---B---2---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_B_2_1_LdoDriverStaticLegOfs
72,M1,DATA,B,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_B_3_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_72,&---M1---DATA---B---3---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_B_3_0_LdoVrefctrl
73,M1,DATA,B,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_B_3_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_73,&---M1---DATA---B---3---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_B_3_0_LdoDriverStaticLegOfs
74,M1,DATA,B,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_B_3_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_74,&---M1---DATA---B---3---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_B_3_1_LdoVrefctrl
75,M1,DATA,B,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_B_3_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_75,&---M1---DATA---B---3---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_B_3_1_LdoDriverStaticLegOfs
76,M1,DATA,B,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M1_B_4_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_76,&---M1---DATA---B---4---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M1_B_4_0_LdoVrefctrl
77,M1,DATA,B,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M1_B_4_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_77,&---M1---DATA---B---4---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M1_B_4_0_LdoDriverStaticLegOfs
78,M1,DATA,B,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M1_B_4_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_78,&---M1---DATA---B---4---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M1_B_4_1_LdoVrefctrl
79,M1,DATA,B,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M1_B_4_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_79,&---M1---DATA---B---4---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M1_B_4_1_LdoDriverStaticLegOfs
80,M2,DATA,A,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M2_A_0_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_80,&---M2---DATA---A---0---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M2_A_0_0_LdoVrefctrl
81,M2,DATA,A,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M2_A_0_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_81,&---M2---DATA---A---0---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M2_A_0_0_LdoDriverStaticLegOfs
82,M2,DATA,A,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M2_A_0_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_82,&---M2---DATA---A---0---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M2_A_0_1_LdoVrefctrl
83,M2,DATA,A,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M2_A_0_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_83,&---M2---DATA---A---0---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M2_A_0_1_LdoDriverStaticLegOfs
84,M2,DATA,A,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M2_A_1_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_84,&---M2---DATA---A---1---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M2_A_1_0_LdoVrefctrl
85,M2,DATA,A,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M2_A_1_0_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_85,&---M2---DATA---A---1---0---ldo_driver_static_leg_offset---ddrd_n0_ldo_deskew_ctl3---M2_A_1_0_LdoDriverStaticLegOfs
86,M2,DATA,A,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M2_A_1_1_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_86,&---M2---DATA---A---1---1---ldo_vrefctrl---ddrd_n1_ldo_deskew_ctl0---M2_A_1_1_LdoVrefctrl
87,M2,DATA,A,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M2_A_1_1_LdoDriverStaticLegOfs,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_87,&---M2---DATA---A---1---1---ldo_driver_static_leg_offset---ddrd_n1_ldo_deskew_ctl3---M2_A_1_1_LdoDriverStaticLegOfs
88,M2,DATA,A,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M2_A_2_0_LdoVrefctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_LDODESKEW_DATA_88,&---M2---DATA---A---2---0---ldo_vrefctrl---ddrd_n0_ldo_deskew_ctl0---M2_A_2_0_LdoVrefctrl
